<root>
  <name value="Multiple Fill"/>
  <lot name="L1" capacity="200" count="0" weight="0.9" poi="A" order="1"/>
  <lot name="L2" capacity="200" count="0" weight="0.1" poi="A" order="2"/>
  <rate length="8H" arrival="10H" departure="10H"/>
10369.6 P* L2 0.951319318432 0:0.129 20:0.088 40:0.091 60:0.094 80:0.095 100:0.095 120:0.094 140:0.091 160:0.088 180:0.134
10578.99 A L1
10578.99 P L1 1.0 0:0.067 20:0.087 40:0.101 60:0.110 80:0.115 100:0.114 120:0.109 140:0.099 160:0.086 180:0.113
10578.99 P L2 0.950985256019 0:0.130 20:0.088 40:0.091 60:0.094 80:0.095 100:0.095 120:0.094 140:0.091 160:0.088 180:0.135
10578.99 C L1 2
10578.99 C L2 0
10739.14 C L1 1
10739.14 C L2 0
10746.99 C L1 2
10746.99 C L2 0
10816.05 C L1 1
10816.05 C L2 0
10846.27 C L1 0
10846.27 C L2 0
11251.25 C L1 1
11251.25 C L2 0
11270.99 C L1 0
11270.99 C L2 0
11714.07 C L1 1
11714.07 C L2 0
11848.09 C L1 0
11848.09 C L2 0
11974.83 C L1 0
11974.83 C L2 0
12082.94 C L1 0
12082.94 C L2 0
11478.99 P* L1 0.980902306795 0:0.074 20:0.084 40:0.099 60:0.109 80:0.113 100:0.112 120:0.107 140:0.098 160:0.086 180:0.116
12378.99 P* L1 0.9739186899 0:0.082 20:0.082 40:0.098 60:0.107 80:0.112 100:0.111 120:0.106 140:0.097 160:0.086 180:0.119
11478.99 P* L2 0.950689558161 0:0.131 20:0.088 40:0.091 60:0.093 80:0.095 100:0.095 120:0.093 140:0.091 160:0.088 180:0.135
12378.99 P* L2 0.950426288752 0:0.132 20:0.088 40:0.091 60:0.093 80:0.094 100:0.094 120:0.093 140:0.091 160:0.088 180:0.136
12828.04 A L1
12828.04 P L1 1.0 0:0.057 20:0.083 40:0.099 60:0.109 80:0.114 100:0.113 120:0.109 140:0.100 160:0.090 180:0.126
12828.04 P L2 0.950190801456 0:0.132 20:0.088 40:0.091 60:0.093 80:0.094 100:0.094 120:0.093 140:0.091 160:0.089 180:0.137
12828.04 C L1 1
12828.04 C L2 0
12985.87 D L1
12985.87 P L1 1.0 0:0.049 20:0.084 40:0.103 60:0.114 80:0.120 100:0.120 120:0.115 140:0.107 160:0.097 180:0.093
12985.87 P L2 0.949979386098 0:0.133 20:0.089 40:0.091 60:0.092 80:0.093 100:0.094 120:0.092 140:0.091 160:0.089 180:0.137
12985.87 C L1 0
12985.87 C L2 0
13798.96 C L1 0
13798.96 C L2 0
13848.48 C L1 0
13848.48 C L2 0
14248.40 C L1 0
14248.40 C L2 0
14515.63 C L1 0
14515.63 C L2 0
15022.58 C L1 1
15022.58 C L2 0
15474.94 C L1 2
15474.94 C L2 0
15593.66 C L1 1
15593.66 C L2 0
13885.87 P* L1 0.985914328738 0:0.059 20:0.080 40:0.100 60:0.112 80:0.118 100:0.118 120:0.114 140:0.106 160:0.094 180:0.099
14785.87 P* L1 0.979273628962 0:0.068 20:0.077 40:0.098 60:0.110 80:0.116 100:0.117 120:0.113 140:0.105 160:0.092 180:0.105
15685.87 P* L1 0.974962859602 0:0.075 20:0.076 40:0.096 60:0.108 80:0.115 100:0.115 120:0.111 140:0.103 160:0.090 180:0.110
13885.87 P* L2 0.949789025294 0:0.133 20:0.089 40:0.091 60:0.092 80:0.093 100:0.093 120:0.092 140:0.091 160:0.089 180:0.137
14785.87 P* L2 0.949617223788 0:0.134 20:0.089 40:0.090 60:0.092 80:0.093 100:0.093 120:0.092 140:0.091 160:0.089 180:0.138
15685.87 P* L2 0.949461886849 0:0.134 20:0.089 40:0.090 60:0.092 80:0.093 100:0.093 120:0.092 140:0.091 160:0.089 180:0.138
15900.38 D L1
15900.38 P L1 1.0 0:0.054 20:0.080 40:0.100 60:0.114 80:0.121 100:0.122 120:0.118 140:0.110 160:0.097 180:0.085
15900.38 P L2 0.949321232331 0:0.134 20:0.089 40:0.090 60:0.092 80:0.092 100:0.092 120:0.092 140:0.090 160:0.089 180:0.139
15900.38 C L1 0
15900.38 C L2 0
15912.27 C L1 1
15912.27 C L2 0
16099.13 C L1 2
16099.13 C L2 0
16329.39 C L1 2
16329.39 C L2 1
16669.17 C L1 2
16669.17 C L2 0
16716.16 C L1 3
16716.16 C L2 0
17018.68 C L1 2
17018.68 C L2 0
17078.82 C L1 3
17078.82 C L2 0
17549.46 C L1 4
17549.46 C L2 0
17587.58 C L1 5
17587.58 C L2 0
17791.77 C L1 4
17791.77 C L2 0
17845.18 C L1 3
17845.18 C L2 0
18078.45 C L1 4
18078.45 C L2 0
18105.67 C L1 5
18105.67 C L2 0
18145.75 C L1 4
18145.75 C L2 0
16800.38 P* L1 0.984318930521 0:0.062 20:0.077 40:0.098 60:0.112 80:0.119 100:0.121 120:0.117 140:0.108 160:0.094 180:0.092
17700.38 P* L1 0.977971081852 0:0.070 20:0.076 40:0.096 60:0.110 80:0.117 100:0.119 120:0.115 140:0.106 160:0.091 180:0.099
16800.38 P* L2 0.949193726215 0:0.135 20:0.089 40:0.090 60:0.092 80:0.092 100:0.092 120:0.092 140:0.090 160:0.089 180:0.139
17700.38 P* L2 0.949078034712 0:0.135 20:0.089 40:0.090 60:0.091 80:0.092 100:0.092 120:0.091 140:0.090 160:0.089 180:0.139
18292.56 D L1
18292.56 P L1 1.0 0:0.036 20:0.066 40:0.090 60:0.109 80:0.121 100:0.127 120:0.127 140:0.121 160:0.108 180:0.094
18292.56 P L2 0.948972988183 0:0.135 20:0.089 40:0.090 60:0.091 80:0.092 100:0.092 120:0.091 140:0.090 160:0.089 180:0.140
18292.56 C L1 3
18292.56 C L2 0
18492.35 C L1 4
18492.35 C L2 0
18678.96 C L1 5
18678.96 C L2 0
18731.11 C L1 6
18731.11 C L2 0
18797.38 C L1 5
18797.38 C L2 0
18856.86 C L1 6
18856.86 C L2 0
18961.69 C L1 5
18961.69 C L2 0
19240.12 C L1 4
19240.12 C L2 0
19370.68 C L1 3
19370.68 C L2 0
19550.38 C L1 2
19550.38 C L2 0
19592.71 C L1 3
19592.71 C L2 0
19728.99 C L1 2
19728.99 C L2 0
19824.07 C L1 1
19824.07 C L2 0
19949.51 C L1 2
19949.51 C L2 0
19978.51 C L1 3
19978.51 C L2 0
20102.81 C L1 4
20102.81 C L2 0
19192.56 P* L1 0.989253829277 0:0.045 20:0.065 40:0.088 60:0.107 80:0.119 100:0.125 120:0.125 140:0.119 160:0.104 180:0.102
20092.56 P* L1 0.983940806928 0:0.053 20:0.064 40:0.087 60:0.105 80:0.117 100:0.123 120:0.123 140:0.116 160:0.101 180:0.110
19192.56 P* L2 0.948877553573 0:0.135 20:0.089 40:0.090 60:0.091 80:0.092 100:0.092 120:0.091 140:0.090 160:0.089 180:0.140
20092.56 P* L2 0.948790813043 0:0.136 20:0.089 40:0.090 60:0.091 80:0.092 100:0.092 120:0.091 140:0.090 160:0.089 180:0.140
20438.64 D L1
20438.64 P L1 1.0 0:0.040 20:0.066 40:0.090 60:0.109 80:0.122 100:0.129 120:0.129 140:0.121 160:0.106 180:0.087
20438.64 P L2 0.94871194715 0:0.136 20:0.089 40:0.090 60:0.091 80:0.091 100:0.091 120:0.091 140:0.090 160:0.089 180:0.140
20438.64 C L1 3
20438.64 C L2 0
20470.23 C L1 4
20470.23 C L2 0
20514.30 C L1 3
20514.30 C L2 0
20698.35 C L1 2
20698.35 C L2 0
21040.91 C L1 3
21040.91 C L2 0
21529.42 C L1 4
21529.42 C L2 0
21635.32 C L1 3
21635.32 C L2 0
22033.61 C L1 4
22033.61 C L2 0
22035.16 C L1 3
22035.16 C L2 0
21338.64 P* L1 0.988098840683 0:0.048 20:0.065 40:0.088 60:0.107 80:0.120 100:0.127 120:0.127 140:0.119 160:0.102 180:0.096
21338.64 P* L2 0.948640221404 0:0.136 20:0.089 40:0.090 60:0.091 80:0.091 100:0.091 120:0.091 140:0.090 160:0.090 180:0.140
22109.44 D L1
22109.44 P L1 1.0 0:0.026 20:0.054 40:0.080 60:0.102 80:0.120 100:0.131 120:0.136 140:0.132 160:0.119 180:0.100
22109.44 P L2 0.948574975356 0:0.136 20:0.090 40:0.090 60:0.091 80:0.091 100:0.091 120:0.091 140:0.090 160:0.090 180:0.140
22109.44 C L1 2
22109.44 C L2 0
22269.64 C L1 1
22269.64 C L2 0
22476.09 C L1 0
22476.09 C L2 0
22653.98 C L1 0
22653.98 C L2 0
22712.73 C L1 0
22712.73 C L2 0
22748.69 C L1 0
22748.69 C L2 0
22852.72 C L1 0
22852.72 C L2 0
23003.78 C L1 0
23003.78 C L2 0
23172.38 C L1 1
23172.38 C L2 0
23195.31 C L1 2
23195.31 C L2 0
23343.32 C L1 1
23343.32 C L2 0
23491.84 C L1 0
23491.84 C L2 0
23738.44 C L1 1
23738.44 C L2 0
23875.61 C L1 2
23875.61 C L2 0
24154.05 C L1 2
24154.05 C L2 1
23009.44 P* L1 0.992155727669 0:0.034 20:0.053 40:0.079 60:0.101 80:0.118 100:0.129 120:0.133 140:0.129 160:0.114 180:0.110
23909.44 P* L1 0.987833736292 0:0.041 20:0.053 40:0.078 60:0.099 80:0.116 100:0.127 120:0.131 140:0.126 160:0.110 180:0.119
23009.44 P* L2 0.948515613616 0:0.136 20:0.090 40:0.090 60:0.091 80:0.091 100:0.091 120:0.091 140:0.090 160:0.090 180:0.141
23909.44 P* L2 0.948461598339 0:0.136 20:0.090 40:0.090 60:0.091 80:0.091 100:0.091 120:0.091 140:0.090 160:0.090 180:0.141
24372.28 A L1
24372.28 P L1 1.0 0:0.043 20:0.070 40:0.092 60:0.111 80:0.125 100:0.131 120:0.129 140:0.118 160:0.096 180:0.084
24372.28 P L2 0.948412442876 0:0.136 20:0.090 40:0.090 60:0.091 80:0.091 100:0.091 120:0.091 140:0.090 160:0.090 180:0.141
24372.28 C L1 3
24372.28 C L2 1
25627.95 C L1 2
25627.95 C L2 1
26298.72 C L1 3
26298.72 C L2 1
26301.92 C L1 4
26301.92 C L2 1
26359.10 C L1 5
26359.10 C L2 1
26515.77 C L1 4
26515.77 C L2 1
26736.38 C L1 5
26736.38 C L2 1
26752.20 C L1 4
26752.20 C L2 1
26758.77 C L1 5
26758.77 C L2 1
27002.67 C L1 6
27002.67 C L2 1
27018.60 C L1 5
27018.60 C L2 1
27088.34 C L1 6
27088.34 C L2 1
27343.01 C L1 6
27343.01 C L2 2
27369.49 C L1 6
27369.49 C L2 1
27496.55 C L1 5
27496.55 C L2 1
27955.98 C L1 6
27955.98 C L2 1
28071.90 C L1 6
28071.90 C L2 0
25272.28 P* L1 0.987267208133 0:0.052 20:0.068 40:0.091 60:0.110 80:0.123 100:0.129 120:0.127 140:0.115 160:0.093 180:0.093
26172.28 P* L1 0.981664206986 0:0.059 20:0.068 40:0.090 60:0.108 80:0.121 100:0.126 120:0.124 140:0.112 160:0.092 180:0.100
27072.28 P* L1 0.977962991216 0:0.066 20:0.067 40:0.089 60:0.106 80:0.119 100:0.124 120:0.121 140:0.110 160:0.091 180:0.107
27972.28 P* L1 0.975123172913 0:0.072 20:0.068 40:0.088 60:0.105 80:0.116 100:0.121 120:0.119 140:0.108 160:0.091 180:0.113
25272.28 P* L2 0.948367706329 0:0.137 20:0.090 40:0.090 60:0.091 80:0.091 100:0.091 120:0.091 140:0.090 160:0.090 180:0.141
26172.28 P* L2 0.948326988839 0:0.137 20:0.090 40:0.090 60:0.091 80:0.091 100:0.091 120:0.091 140:0.090 160:0.090 180:0.141
27072.28 P* L2 0.948289927475 0:0.137 20:0.090 40:0.090 60:0.090 80:0.091 100:0.091 120:0.090 140:0.090 160:0.090 180:0.141
27972.28 P* L2 0.94825619261 0:0.137 20:0.090 40:0.090 60:0.090 80:0.091 100:0.091 120:0.090 140:0.090 160:0.090 180:0.141
28076.48 A L1
28076.48 P L1 1.0 0:0.049 20:0.070 40:0.090 60:0.106 80:0.118 100:0.123 120:0.120 140:0.109 160:0.094 180:0.121
28076.48 P L2 0.948225484716 0:0.137 20:0.090 40:0.090 60:0.090 80:0.091 100:0.091 120:0.090 140:0.090 160:0.090 180:0.141
28076.48 C L1 7
28076.48 C L2 0
28157.72 C L1 8
28157.72 C L2 0
28509.06 C L1 7
28509.06 C L2 0
28511.23 C L1 8
28511.23 C L2 0
28526.69 C L1 7
28526.69 C L2 0
28809.43 C L1 7
28809.43 C L2 1
28816.91 C L1 8
28816.91 C L2 1
28831.40 C L1 9
28831.40 C L2 1
28837.78 C L1 10
28837.78 C L2 1
28850.70 C L1 11
28850.70 C L2 1
28874.30 C L1 10
28874.30 C L2 1
28879.66 C L1 11
28879.66 C L2 1
28897.41 C L1 12
28897.41 C L2 1
28904.69 C L1 13
28904.69 C L2 1
28907.23 C L1 14
28907.23 C L2 1
28917.45 C L1 15
28917.45 C L2 1
28941.06 C L1 16
28941.06 C L2 1
28966.99 C L1 17
28966.99 C L2 1
28988.75 C L1 18
28988.75 C L2 1
28991.40 C L1 19
28991.40 C L2 1
29006.85 C L1 20
29006.85 C L2 1
29028.36 C L1 21
29028.36 C L2 1
28976.48 P* L1 0.985732307536 0:0.056 20:0.069 40:0.089 60:0.105 80:0.116 100:0.120 120:0.118 140:0.108 160:0.094 180:0.125
28976.48 P* L2 0.948197531509 0:0.137 20:0.090 40:0.090 60:0.090 80:0.091 100:0.091 120:0.090 140:0.090 160:0.090 180:0.141
29030.32 A L1
29030.32 P L1 1.0 0:0.043 20:0.070 40:0.089 60:0.106 80:0.116 100:0.121 120:0.118 140:0.109 160:0.096 180:0.132
29030.32 P L2 0.94817208539 0:0.137 20:0.090 40:0.090 60:0.090 80:0.090 100:0.090 120:0.090 140:0.090 160:0.090 180:0.141
29030.32 C L1 22
29030.32 C L2 1
29053.66 C L1 22
29053.66 C L2 0
29059.82 C L1 23
29059.82 C L2 0
29091.05 C L1 24
29091.05 C L2 0
29101.79 C L1 25
29101.79 C L2 0
29104.67 C L1 26
29104.67 C L2 0
29116.32 C L1 27
29116.32 C L2 0
29122.29 C L1 28
29122.29 C L2 0
29125.34 C L1 29
29125.34 C L2 0
29138.80 C L1 30
29138.80 C L2 0
29147.48 C L1 31
29147.48 C L2 0
29165.78 C L1 32
29165.78 C L2 0
29168.78 C L1 33
29168.78 C L2 0
29170.62 C L1 34
29170.62 C L2 0
29183.09 C L1 34
29183.09 C L2 1
29184.18 C L1 35
29184.18 C L2 1
29188.64 C L1 36
29188.64 C L2 1
29193.91 C L1 37
29193.91 C L2 1
29195.26 C L1 38
29195.26 C L2 1
29207.39 C L1 39
29207.39 C L2 1
29248.42 C L1 40
29248.42 C L2 1
29248.51 C L1 41
29248.51 C L2 1
29272.29 C L1 42
29272.29 C L2 1
29279.16 C L1 43
29279.16 C L2 1
29279.71 C L1 44
29279.71 C L2 1
29293.13 A L1
29293.13 P L1 1.0 0:0.054 20:0.082 40:0.101 60:0.114 80:0.122 100:0.122 120:0.116 140:0.105 160:0.092 180:0.092
29293.13 P L2 0.948148921153 0:0.137 20:0.090 40:0.090 60:0.090 80:0.090 100:0.090 120:0.090 140:0.090 160:0.090 180:0.142
29293.13 C L1 45
29293.13 C L2 1
29311.75 C L1 46
29311.75 C L2 1
29313.16 C L1 47
29313.16 C L2 1
29315.68 C L1 48
29315.68 C L2 1
29319.64 C L1 49
29319.64 C L2 1
29328.65 C L1 50
29328.65 C L2 1
29335.33 C L1 51
29335.33 C L2 1
29345.51 C L1 52
29345.51 C L2 1
29381.70 C L1 53
29381.70 C L2 1
29392.53 A L1
29392.53 P L1 1.0 0:0.046 20:0.081 40:0.101 60:0.114 80:0.122 100:0.122 120:0.117 140:0.106 160:0.091 180:0.100
29392.53 P L2 0.948127833924 0:0.137 20:0.090 40:0.090 60:0.090 80:0.090 100:0.090 120:0.090 140:0.090 160:0.090 180:0.142
29392.53 C L1 54
29392.53 C L2 1
29438.04 C L1 55
29438.04 C L2 1
29445.05 C L1 56
29445.05 C L2 1
29448.02 C L1 57
29448.02 C L2 1
29459.68 C L1 58
29459.68 C L2 1
29502.89 C L1 59
29502.89 C L2 1
29506.30 C L1 60
29506.30 C L2 1
29513.73 C L1 61
29513.73 C L2 1
29521.15 C L1 61
29521.15 C L2 2
29529.59 C L1 62
29529.59 C L2 2
29567.88 C L1 63
29567.88 C L2 2
29575.15 C L1 63
29575.15 C L2 3
29586.65 C L1 64
29586.65 C L2 3
29605.85 C L1 65
29605.85 C L2 3
29618.43 C L1 66
29618.43 C L2 3
29638.23 C L1 67
29638.23 C L2 3
29644.46 C L1 68
29644.46 C L2 3
29657.78 A L1
29657.78 P L1 1.0 0:0.061 20:0.093 40:0.111 60:0.122 80:0.125 100:0.122 120:0.114 140:0.100 160:0.081 180:0.071
29657.78 P L2 0.94810863729 0:0.137 20:0.090 40:0.090 60:0.090 80:0.090 100:0.090 120:0.090 140:0.090 160:0.090 180:0.142
29657.78 C L1 69
29657.78 C L2 3
29659.23 C L1 69
29659.23 C L2 4
29675.09 C L1 70
29675.09 C L2 4
29676.09 C L1 71
29676.09 C L2 4
29683.15 A L1
29683.15 P L1 1.0 0:0.053 20:0.091 40:0.111 60:0.122 80:0.126 100:0.123 120:0.114 140:0.100 160:0.080 180:0.080
29683.15 P L2 0.948091161623 0:0.137 20:0.090 40:0.090 60:0.090 80:0.090 100:0.090 120:0.090 140:0.090 160:0.090 180:0.142
29683.15 C L1 72
29683.15 C L2 4
29698.18 C L1 73
29698.18 C L2 4
29725.52 C L1 73
29725.52 C L2 5
29735.80 C L1 74
29735.80 C L2 5
29740.13 C L1 75
29740.13 C L2 5
29747.64 C L1 76
29747.64 C L2 5
29750.97 C L1 77
29750.97 C L2 5
29754.29 C L1 78
29754.29 C L2 5
29764.87 C L1 79
29764.87 C L2 5
29773.46 C L1 80
29773.46 C L2 5
29778.84 C L1 81
29778.84 C L2 5
29809.92 C L1 82
29809.92 C L2 5
29811.64 A L1
29811.64 P L1 1.0 0:0.069 20:0.104 40:0.120 60:0.128 80:0.128 100:0.122 120:0.110 140:0.092 160:0.070 180:0.057
29811.64 P L2 0.948075252548 0:0.137 20:0.090 40:0.090 60:0.090 80:0.090 100:0.090 120:0.090 140:0.090 160:0.090 180:0.142
29811.64 C L1 83
29811.64 C L2 5
29829.75 C L1 84
29829.75 C L2 5
29851.50 C L1 85
29851.50 C L2 5
29861.66 C L1 86
29861.66 C L2 5
29863.98 C L1 87
29863.98 C L2 5
29902.66 C L1 88
29902.66 C L2 5
29903.59 C L1 89
29903.59 C L2 5
29907.64 C L1 90
29907.64 C L2 5
29914.12 C L1 91
29914.12 C L2 5
29916.77 C L1 92
29916.77 C L2 5
29918.77 C L1 93
29918.77 C L2 5
29938.35 C L1 94
29938.35 C L2 5
29944.84 C L1 93
29944.84 C L2 5
29968.97 C L1 94
29968.97 C L2 5
30005.47 C L1 95
30005.47 C L2 5
30021.29 A L1
30021.29 P L1 1.0 0:0.081 20:0.116 40:0.130 60:0.134 80:0.130 100:0.120 120:0.104 140:0.083 160:0.059 180:0.042
30021.29 P L2 0.948060769565 0:0.137 20:0.090 40:0.090 60:0.090 80:0.090 100:0.090 120:0.090 140:0.090 160:0.090 180:0.142
30021.29 C L1 96
30021.29 C L2 5
30033.52 C L1 97
30033.52 C L2 5
30035.28 C L1 98
30035.28 C L2 5
30043.14 C L1 99
30043.14 C L2 5
30082.32 C L1 100
30082.32 C L2 5
30087.53 C L1 101
30087.53 C L2 5
30097.56 C L1 102
30097.56 C L2 5
30107.73 C L1 103
30107.73 C L2 5
30108.87 C L1 104
30108.87 C L2 5
30121.70 C L1 105
30121.70 C L2 5
30134.41 C L1 106
30134.41 C L2 5
30147.24 C L1 107
30147.24 C L2 5
30153.80 C L1 108
30153.80 C L2 5
30163.12 C L1 108
30163.12 C L2 6
30178.42 C L1 109
30178.42 C L2 6
30193.26 C L1 110
30193.26 C L2 6
30196.52 C L1 111
30196.52 C L2 6
30199.69 C L1 112
30199.69 C L2 6
30216.17 C L1 113
30216.17 C L2 6
30219.25 C L1 114
30219.25 C L2 6
30240.58 C L1 115
30240.58 C L2 6
30244.87 C L1 116
30244.87 C L2 6
30258.89 A L1
30258.89 P L1 1.0 0:0.113 20:0.143 40:0.148 60:0.143 80:0.131 100:0.113 120:0.089 140:0.063 160:0.037 180:0.019
30258.89 P L2 0.948047584792 0:0.137 20:0.090 40:0.090 60:0.090 80:0.090 100:0.090 120:0.090 140:0.090 160:0.090 180:0.142
30258.89 C L1 117
30258.89 C L2 6
30264.63 C L1 118
30264.63 C L2 6
30268.35 C L1 119
30268.35 C L2 6
30288.48 C L1 120
30288.48 C L2 6
30310.64 C L1 121
30310.64 C L2 6
30330.29 C L1 122
30330.29 C L2 6
30340.55 C L1 123
30340.55 C L2 6
30366.66 C L1 124
30366.66 C L2 6
30375.02 C L1 125
30375.02 C L2 6
30377.97 C L1 126
30377.97 C L2 6
30384.79 C L1 126
30384.79 C L2 7
30411.51 C L1 127
30411.51 C L2 7
